1,#,1,D,4
1,1,4,G,4
1,,,G,4
1,,,G,4
1,,,A,4
3,,,B,4
1,,,A,4
1,,,B,4
1,,,D,5
1,,,C,5
1,,,B,4
3,,,A,4
1,,,A,4
1,,,B,4
1,,,A,4
1,,,B,4
1,,,C#,5
2,,,D,5
2,,,A,4
1,,,G,4
1,,,F,4
1,,,E,4
1,,,E,4
3,,,D,4
1,,,D,4
1,,,D,4
1,,,C,5
1,,,B,4
1,,,A,4
3,,,B,4
1,,,B,4
1,,,B,4
1,,,E,5
1,,,D,5
1,,,C#,5
3,,,D,5
1,,,D,5
2,,,D,5
2,,,C,5
1,,,B,4
1,,,A,4
1,,,G,4
1,,,A,4
2,,,G,4
2,,,F,4
3,,,G,4
