1,b,0,C,4
1,1,4,C,4
1,,,F,4
1,,,F,4
1,,,G,4
0.5,,,F,4
0.5,,,G,4
1,,,A,4
1,,,F,4
1,,,B,4
1,,,B,4
1,,,A,4
1,,,F,4
4,,,G,4
1,,,C,4
1,,,C,4
1,,,F,4
1,,,F,4
1,,,G,4
0.5,,,F,4
0.5,,,G,4
1,,,A,4
1,,,BN,4
1,,,C,5
0.5,,,G,4
0.5,,,F,4
1,,,E,4
1,,,D,4
4,,,C,4
1,,,B,4
1,,,B,4
1,,,A,4
1,,,F,4
1,,,B,4
1,,,B,4
2,,,A,4
1,,,B,4
1,,,B,4
1,,,A,4
1,,,F,4
1,,,E,4
1,,,E,4
2,,,D,4
1,,,C,4
1,,,C,4
1,,,F,4
1,,,F,4
1,,,G,4
0.5,,,F,4
0.5,,,G,4
2,,,A,4
1,,,D,4
1,,,D,4
1.5,,,D,4
0.5,,,G,4
2,,,F,4
2,,,E,4
4,,,F,4
