1.5,#,0,F,4
0.5,2,4,G,4
1,,,A,4
1,,,A,4
1.5,,,D,4
0.5,,,E,4
2,,,F,4
1,,,A,4
1,,,B,4
1,,,C,5
0.5,,,D,5
0.5,,,C,5
1,,,B,4
1,,,B,4
2,,,A,4
1,,,A,4
1,,,A,4
1,,,D,5
1,,,C,5
1,,,B,4
1,,,B,4
2,,,A,4
1.5,,,F,4
0.5,,,G,4
1,,,A,4
1,,,A,4
1,,,D,4
0.5,,,F,4
0.5,,,E,4
2,,,D,4
