0.75,,1
0.25,,4
1,,
1,,
1,,
1,,
1,,
2,,
0.75,,
0.25,,
1,,
1,,
1,,
1,,
1,,
2,,
0.75,,
0.25,,
1,,
1,,
1,,
1,,
1,,
2,,
0.75,,
0.25,,
1,,
0.5,,
0.5,,
1,,
1,,
3,,
0.75,,
0.25,,
1.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
0.75,,
0.25,,
1.5,,
0.5,,
1,,
1,,
3,,
0.75,,
0.25,,
0.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
1,,
2,,
0.75,,
0.25,,
0.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
3,,
