2,,0
1,,4
1,,
1.5,,
0.5,,
2,,
2,,
1,,
1,,
4,,
2,,
1,,
1,,
1.5,,
0.5,,
2,,
2,,
1,,
1,,
4,,
2,,
1,,
1,,
1.5,,
0.5,,
2,,
2,,
1,,
1,,
2,,
2,,
2,,
1,,
1,,
1.5,,
0.5,,
2,,
2,,
1,,
1,,
4,,
2,,
1,,
1,,
1.5,,
0.5,,
2,,
2,,
1,,
1,,
4,,
