1,,0
0.5,,4
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
1.5,,
0.5,,
1,,
1,,
3,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
4,,
