1.5,,0
0.5,,3
1,,
1,,
1,,
1,,
2,,
1,,
3,,
1.5,,
0.5,,
1,,
1,,
1,,
1,,
2,,
1,,
3,,
1.5,,
0.5,,
1,,
1,,
1,,
1,,
2,,
1,,
3,,
1.5,,
0.5,,
1,,
1,,
1,,
1,,
2,,
1,,
3,,
1,,
1,,
1,,
2,,
1,,
1,,
1,,
1,,
3,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
1,,
3,,
1.5,,
0.5,,
1,,
1,,
2,,
1.5,,
0.5,,
1,,
1,,
2,,
1.5,,
0.5,,
1,,
1,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
1,,
3,,
