1,,0
1,,3
1,,
1.5,,
0.5,,
0.5,,
0.5,,
1.5,,
0.5,,
0.5,,
0.5,,
1,,
2,,
2,,
0.75,,
0.25,,
2,,
0.75,,
0.25,,
1,,
1,,
1,,
3,,
1.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
1,,
1.5,,
0.5,,
0.5,,
0.5,,
1,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
1.5,,
0.5,,
1,,
3,,
