1,,0
1,,4
1,,
0.75,,
0.25,,
1,,
1,,
2,,
1.5,,
0.5,,
1,,
1,,
1.5,,
0.5,,
2,,
1,,
1,,
1,,
0.75,,
0.25,,
1,,
1,,
2,,
1.5,,
0.5,,
1,,
1,,
1.5,,
0.5,,
2,,
1.5,,
0.5,,
1,,
1,,
1,,
0.75,,
0.25,,
2,,
1.5,,
0.5,,
1,,
1,,
1,,
0.75,,
0.25,,
2,,
1.5,,
0.5,,
1,,
1,,
1.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
