0.75,,1
0.25,,4
1,,
0.75,,
0.25,,
1,,
1,,
2,,
1,,
0.75,,
0.25,,
1.5,,
0.5,,
1,,
1,,
3,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
2,,
1,,
0.75,,
0.25,,
1,,
0.75,,
0.25,,
1,,
1,,
3,,
0.75,,
0.25,,
1,,
1,,
0.5,,
0.5,,
0.5,,
0.5,,
1.5,,
0.5,,
1,,
0.75,,
0.25,,
1,,
1,,
0.5,,
0.5,,
0.5,,
0.5,,
3,,
0.75,,
0.25,,
1,,
0.75,,
0.25,,
1,,
1,,
2,,
1,,
1,,
3,,
1,,
2,,
2,,
3,,
