1,,1
1,,4
1,ck,
0.5,,
0.5,,
1,,
0.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
0.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
0.5,,
0.5,,
1,,
0.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
0.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
0.5,,
0.5,,
1,,
1,,
1,,
1,,
1,,
1,,
0.5,,
0.5,,
0.5,,
0.5,,
1,,
1,,
